victory,player_back_hero,player_back_level,player_back_items,player_back_meta,player_front_hero,player_front_level,player_front_items,player_front_meta,player_right_hero,player_right_level,player_right_items,player_right_meta,player_left_hero,player_left_level,player_left_items,player_left_meta,enemy_back_hero,enemy_back_level,enemy_back_items,enemy_back_meta,enemy_front_hero,enemy_front_level,enemy_front_items,enemy_front_meta,enemy_right_hero,enemy_right_level,enemy_right_items,enemy_right_meta,enemy_left_hero,enemy_left_level,enemy_left_items,enemy_left_meta,partyTimestamp,season,json,difficulty
TRUE,plaguedoctor,3,53@20,,deepcultist,3,6@7@12,,artificer,3,82@8,,sharkmancer,3,18@12,,cleric,2,20@3@21,,paladin,3,24@123@115,,cupid,3,63@62@32,,medusa,3,5@110@60,,1746652010912,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""plaguedoctor"",""level"":3,""items"":[""53"",""20""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""deepcultist"",""level"":3,""items"":[""6"",""7"",""12""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""artificer"",""level"":3,""items"":[""82"",""8""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""sharkmancer"",""level"":3,""items"":[""18"",""12""],""meta"":{}},""meta"":{""rerollSpent"":12,""rerollTimes"":10,""leftoverGold"":0,""leftoverItems"":[]},""timestamp"":1746651993002},""enemyParty"":{""back"":{""xp"":2,""skin"":0,""id"":""cleric"",""level"":2,""items"":[""20"",""3"",""21""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""paladin"",""level"":3,""items"":[""24"",""123"",""115""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""cupid"",""level"":3,""items"":[""63"",""62"",""32""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""medusa"",""level"":3,""items"":[""5"",""110"",""60""],""meta"":{}},""meta"":{""rerollSpent"":6,""rerollTimes"":6,""leftoverGold"":12,""leftoverItems"":[]},""playerId"":""76561198190129321""},""result"":true}",3
TRUE,cleric,3,13@15@18,,oni,3,23@117@2,,wukong,3,125@32@3,,ronin,3,5@60@15,,cleric,2,20@3@21,,paladin,3,24@123@115,,cupid,3,63@62@32,,medusa,3,5@110@60,,1746651165095,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""cleric"",""level"":3,""items"":[""13"",""15"",""18""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""oni"",""level"":3,""items"":[""23"",""117"",""2""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""wukong"",""level"":3,""items"":[""125"",""32"",""3""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""ronin"",""level"":3,""items"":[""5"",""60"",""15""],""meta"":{}},""meta"":{""rerollSpent"":10,""rerollTimes"":8,""leftoverGold"":1,""leftoverItems"":[]},""timestamp"":1746651137667},""enemyParty"":{""back"":{""xp"":2,""skin"":0,""id"":""cleric"",""level"":2,""items"":[""20"",""3"",""21""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""paladin"",""level"":3,""items"":[""24"",""123"",""115""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""cupid"",""level"":3,""items"":[""63"",""62"",""32""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""medusa"",""level"":3,""items"":[""5"",""110"",""60""],""meta"":{}},""meta"":{""rerollSpent"":6,""rerollTimes"":6,""leftoverGold"":12,""leftoverItems"":[]},""playerId"":""76561198190129321""},""result"":true}",2
FALSE,plaguedoctor,2,82@56@126,,deepcultist,2,7@31@17,,sharkmancer,3,82@13@82,,deepcultist,3,151@82@110,,cleric,2,20@3@21,,paladin,3,24@123@115,,cupid,3,63@62@32,,medusa,3,5@110@60,,1746652437601,,"{""playerParty"":{""back"":{""xp"":1,""skin"":0,""id"":""plaguedoctor"",""level"":2,""items"":[""82"",""56"",""126""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""deepcultist"",""level"":2,""items"":[""7"",""31"",""17""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""sharkmancer"",""level"":3,""items"":[""82"",""13"",""82""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""deepcultist"",""level"":3,""items"":[""151"",""82"",""110""],""meta"":{}},""meta"":{""rerollSpent"":10,""rerollTimes"":8,""leftoverGold"":2,""leftoverItems"":[]},""timestamp"":1746652380479},""enemyParty"":{""back"":{""xp"":2,""skin"":0,""id"":""cleric"",""level"":2,""items"":[""20"",""3"",""21""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""paladin"",""level"":3,""items"":[""24"",""123"",""115""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""cupid"",""level"":3,""items"":[""63"",""62"",""32""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""medusa"",""level"":3,""items"":[""5"",""110"",""60""],""meta"":{}},""meta"":{""rerollSpent"":6,""rerollTimes"":6,""leftoverGold"":12,""leftoverItems"":[]},""playerId"":""76561198190129321""},""result"":false}",3
FALSE,artificer,3,23@24@31,,biomancer,3,126@54@54,"bioMut,2:0@bioRegion,0:1",wukong,3,31@30@125,,ranger,3,62@152@8,,cupid,3,22@124@20,,berserker,3,16@125@115,,berserker,3,16@59@115,,bard,3,6@110@6,,1746656013477,,"{""playerParty"":{""back"":{""xp"":0,""skin"":1,""id"":""artificer"",""level"":3,""items"":[""23"",""24"",""31""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[""126"",""54"",""54""],""meta"":{""bioMut"":2,""bioRegion"":0}},""right"":{""xp"":0,""skin"":1,""id"":""wukong"",""level"":3,""items"":[""31"",""30"",""125""],""meta"":{}},""left"":{""xp"":0,""skin"":1,""id"":""ranger"",""level"":3,""items"":[""62"",""152"",""8""],""meta"":{}},""meta"":{""rerollSpent"":9,""rerollTimes"":9,""leftoverGold"":0,""leftoverItems"":[122]},""timestamp"":1746655978319},""enemyParty"":{""left"":{""xp"":0,""skin"":2,""id"":""bard"",""level"":3,""items"":[""6"",""110"",""6""],""meta"":{}},""meta"":{""rerollSpent"":12,""rerollTimes"":10,""leftoverGold"":1,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":2,""id"":""cupid"",""level"":3,""items"":[""22"",""124"",""20""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""16"",""125"",""115""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""16"",""59"",""115""],""meta"":{}},""timestamp"":1746644263856,""playerId"":""76561198132945661""},""result"":false}",1
TRUE,lich,3,110@21@8,,viking,3,16@8@115,,slayer,3,11@124,,lich,3,22@6@79,,cleric,2,20@3@21,,paladin,3,24@123@115,,cupid,3,63@62@32,,medusa,3,5@110@60,,1746665531562,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""110"",""21"",""8""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""viking"",""level"":3,""items"":[""16"",""8"",""115""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""slayer"",""level"":3,""items"":[""11"",""124""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""22"",""6"",""79""],""meta"":{}},""meta"":{""rerollSpent"":10,""rerollTimes"":7,""leftoverGold"":0,""leftoverItems"":[]},""timestamp"":1746665516255},""enemyParty"":{""back"":{""xp"":2,""skin"":0,""id"":""cleric"",""level"":2,""items"":[""20"",""3"",""21""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""paladin"",""level"":3,""items"":[""24"",""123"",""115""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""cupid"",""level"":3,""items"":[""63"",""62"",""32""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""medusa"",""level"":3,""items"":[""5"",""110"",""60""],""meta"":{}},""meta"":{""rerollSpent"":6,""rerollTimes"":6,""leftoverGold"":12,""leftoverItems"":[]},""playerId"":""76561198190129321""},""result"":true}",1
TRUE,lich,3,22@17@2,,viking,3,115@17@110,,slayer,3,10@15@14,,lich,3,6@21@17,,berserker,3,151@34@58,,oni,3,117@2@8,,archer,3,56@30@61,,druid,3,125@31@6,,1746666047286,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""22"",""17"",""2""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""viking"",""level"":3,""items"":[""115"",""17"",""110""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""slayer"",""level"":3,""items"":[""10"",""15"",""14""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""6"",""21"",""17""],""meta"":{}},""meta"":{""rerollSpent"":4,""rerollTimes"":4,""leftoverGold"":1,""leftoverItems"":[]},""timestamp"":1746666025669},""enemyParty"":{""back"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""151"",""34"",""58""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""oni"",""level"":3,""items"":[""117"",""2"",""8""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""archer"",""level"":3,""items"":[""56"",""30"",""61""],""meta"":{}},""left"":{""xp"":0,""skin"":1,""id"":""druid"",""level"":3,""items"":[""125"",""31"",""6""],""meta"":{}},""meta"":{""rerollSpent"":10,""rerollTimes"":9,""leftoverGold"":0,""leftoverItems"":[]},""playerId"":""76561198039229388""},""result"":true}",1
TRUE,cyclops,3,18@32@21,,viking,3,21@20@20,,lich,3,2@82@6,,cleric,3,8@18@17,,cupid,3,22@124@20,,berserker,3,16@125@115,,berserker,3,16@59@115,,bard,3,6@110@6,,1746667181910,,"{""playerParty"":{""back"":{""xp"":0,""skin"":1,""id"":""cyclops"",""level"":3,""items"":[""18"",""32"",""21""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""viking"",""level"":3,""items"":[""21"",""20"",""20""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""2"",""82"",""6""],""meta"":{}},""left"":{""xp"":0,""skin"":1,""id"":""cleric"",""level"":3,""items"":[""8"",""18"",""17""],""meta"":{}},""meta"":{""rerollSpent"":10,""rerollTimes"":7,""leftoverGold"":1,""leftoverItems"":[]},""timestamp"":1746667092908},""enemyParty"":{""left"":{""xp"":0,""skin"":2,""id"":""bard"",""level"":3,""items"":[""6"",""110"",""6""],""meta"":{}},""meta"":{""rerollSpent"":12,""rerollTimes"":10,""leftoverGold"":1,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":2,""id"":""cupid"",""level"":3,""items"":[""22"",""124"",""20""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""16"",""125"",""115""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""16"",""59"",""115""],""meta"":{}},""timestamp"":1746644263856,""playerId"":""76561198132945661""},""result"":true}",1
FALSE,captain,3,1@86,,paladin,3,11@12@86,,plaguedoctor,3,117@62,,cleric,3,117@21@110,,cupid,3,22@124@20,,berserker,3,16@125@115,,berserker,3,16@59@115,,bard,3,6@110@6,,1746673212969,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""captain"",""level"":3,""items"":[""1"",""86""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""paladin"",""level"":3,""items"":[""11"",""12"",""86""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""plaguedoctor"",""level"":3,""items"":[""117"",""62""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""cleric"",""level"":3,""items"":[""117"",""21"",""110""],""meta"":{}},""meta"":{""rerollSpent"":14,""rerollTimes"":10,""leftoverGold"":3,""leftoverItems"":[]},""timestamp"":1746673200620},""enemyParty"":{""left"":{""xp"":0,""skin"":2,""id"":""bard"",""level"":3,""items"":[""6"",""110"",""6""],""meta"":{}},""meta"":{""rerollSpent"":12,""rerollTimes"":10,""leftoverGold"":1,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":2,""id"":""cupid"",""level"":3,""items"":[""22"",""124"",""20""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""16"",""125"",""115""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""16"",""59"",""115""],""meta"":{}},""timestamp"":1746644263856,""playerId"":""76561198132945661""},""result"":false}",1
TRUE,cleric,3,21@8@22,,rogue,3,11@151@12,,druid,2,17,,biomancer,3,13@60@13,"bioMut,3:0@bioRegion,0:1",lich,3,110@21@8,,viking,3,16@8@115,,slayer,3,11@124,,lich,3,22@6@79,,1746674255524,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""cleric"",""level"":3,""items"":[""21"",""8"",""22""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""rogue"",""level"":3,""items"":[""11"",""151"",""12""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""druid"",""level"":2,""items"":[""17""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[""13"",""60"",""13""],""meta"":{""bioMut"":3,""bioRegion"":0}},""meta"":{""rerollSpent"":19,""rerollTimes"":13,""leftoverGold"":1,""leftoverItems"":[]},""timestamp"":1746674223903},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""22"",""6"",""79""],""meta"":{}},""meta"":{""rerollSpent"":10,""rerollTimes"":7,""leftoverGold"":0,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""110"",""21"",""8""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""viking"",""level"":3,""items"":[""16"",""8"",""115""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""slayer"",""level"":3,""items"":[""11"",""124""],""meta"":{}},""timestamp"":1746665516255,""playerId"":""76561198142638513""},""result"":true}",1
TRUE,cleric,3,22@53@21,,paladin,3,10@123@10,,rogue,3,151@111,,druid,3,,,cleric,2,20@3@21,,paladin,3,24@123@115,,cupid,3,63@62@32,,medusa,3,5@110@60,,1746673812044,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""cleric"",""level"":3,""items"":[""22"",""53"",""21""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""paladin"",""level"":3,""items"":[""10"",""123"",""10""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""rogue"",""level"":3,""items"":[""151"",""111""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""druid"",""level"":3,""items"":[],""meta"":{}},""meta"":{""rerollSpent"":25,""rerollTimes"":15,""leftoverGold"":2,""leftoverItems"":[]},""timestamp"":1746673795481},""enemyParty"":{""back"":{""xp"":2,""skin"":0,""id"":""cleric"",""level"":2,""items"":[""20"",""3"",""21""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""paladin"",""level"":3,""items"":[""24"",""123"",""115""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""cupid"",""level"":3,""items"":[""63"",""62"",""32""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""medusa"",""level"":3,""items"":[""5"",""110"",""60""],""meta"":{}},""meta"":{""rerollSpent"":6,""rerollTimes"":6,""leftoverGold"":12,""leftoverItems"":[]},""playerId"":""76561198190129321""},""result"":true}",1
FALSE,bard,3,79@114@13,,deepcultist,3,8@6@16,,sharkmancer,3,117@10@59,,plaguedoctor,3,126@3@6,,cyclops,3,18@32@21,,viking,3,21@20@20,,lich,3,2@82@6,,cleric,3,8@18@17,,1746703134978,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""bard"",""level"":3,""items"":[""79"",""114"",""13""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""deepcultist"",""level"":3,""items"":[""8"",""6"",""16""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""sharkmancer"",""level"":3,""items"":[""117"",""10"",""59""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""plaguedoctor"",""level"":3,""items"":[""126"",""3"",""6""],""meta"":{}},""meta"":{""rerollSpent"":12,""rerollTimes"":10,""leftoverGold"":5,""leftoverItems"":[]},""timestamp"":1746703092770},""enemyParty"":{""left"":{""xp"":0,""skin"":1,""id"":""cleric"",""level"":3,""items"":[""8"",""18"",""17""],""meta"":{}},""meta"":{""rerollSpent"":10,""rerollTimes"":7,""leftoverGold"":1,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":1,""id"":""cyclops"",""level"":3,""items"":[""18"",""32"",""21""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""viking"",""level"":3,""items"":[""21"",""20"",""20""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""2"",""82"",""6""],""meta"":{}},""timestamp"":1746667092908,""playerId"":""76561198142638513""},""result"":false}",3
TRUE,slayer,3,56@8@61,,deepcultist,3,22@86@17,,sharkmancer,3,11@60@125,,cupid,3,126@31,,cleric,2,20@3@21,,paladin,3,24@123@115,,cupid,3,63@62@32,,medusa,3,5@110@60,,1746703470513,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""slayer"",""level"":3,""items"":[""56"",""8"",""61""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""deepcultist"",""level"":3,""items"":[""22"",""86"",""17""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""sharkmancer"",""level"":3,""items"":[""11"",""60"",""125""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""cupid"",""level"":3,""items"":[""126"",""31""],""meta"":{}},""meta"":{""rerollSpent"":6,""rerollTimes"":6,""leftoverGold"":1,""leftoverItems"":[]},""timestamp"":1746703457611},""enemyParty"":{""back"":{""xp"":2,""skin"":0,""id"":""cleric"",""level"":2,""items"":[""20"",""3"",""21""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""paladin"",""level"":3,""items"":[""24"",""123"",""115""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""cupid"",""level"":3,""items"":[""63"",""62"",""32""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""medusa"",""level"":3,""items"":[""5"",""110"",""60""],""meta"":{}},""meta"":{""rerollSpent"":6,""rerollTimes"":6,""leftoverGold"":12,""leftoverItems"":[]},""playerId"":""76561198190129321""},""result"":true}",2
FALSE,slayer,3,7@56@6,,viking,3,15@2@18,,deepcultist,3,60@61@125,,cupid,3,31@110@13,,lich,3,110@21@8,,viking,3,16@8@115,,slayer,3,11@124,,lich,3,22@6@79,,1746704126866,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""slayer"",""level"":3,""items"":[""7"",""56"",""6""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""viking"",""level"":3,""items"":[""15"",""2"",""18""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""deepcultist"",""level"":3,""items"":[""60"",""61"",""125""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""cupid"",""level"":3,""items"":[""31"",""110"",""13""],""meta"":{}},""meta"":{""rerollSpent"":6,""rerollTimes"":6,""leftoverGold"":4,""leftoverItems"":[]},""timestamp"":1746704103451},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""22"",""6"",""79""],""meta"":{}},""meta"":{""rerollSpent"":10,""rerollTimes"":7,""leftoverGold"":0,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""110"",""21"",""8""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""viking"",""level"":3,""items"":[""16"",""8"",""115""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""slayer"",""level"":3,""items"":[""11"",""124""],""meta"":{}},""timestamp"":1746665516255,""playerId"":""76561198142638513""},""result"":false}",2
TRUE,deepcultist,3,82@151@126,,viking,3,3@53@125,,cleric,3,5@111@53,,ronin,3,56@123@63,,cleric,2,20@3@21,,paladin,3,24@123@115,,cupid,3,63@62@32,,medusa,3,5@110@60,,1746703821318,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""deepcultist"",""level"":3,""items"":[""82"",""151"",""126""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""viking"",""level"":3,""items"":[""3"",""53"",""125""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""cleric"",""level"":3,""items"":[""5"",""111"",""53""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""ronin"",""level"":3,""items"":[""56"",""123"",""63""],""meta"":{}},""meta"":{""rerollSpent"":11,""rerollTimes"":9,""leftoverGold"":1,""leftoverItems"":[]},""timestamp"":1746703803851},""enemyParty"":{""back"":{""xp"":2,""skin"":0,""id"":""cleric"",""level"":2,""items"":[""20"",""3"",""21""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""paladin"",""level"":3,""items"":[""24"",""123"",""115""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""cupid"",""level"":3,""items"":[""63"",""62"",""32""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""medusa"",""level"":3,""items"":[""5"",""110"",""60""],""meta"":{}},""meta"":{""rerollSpent"":6,""rerollTimes"":6,""leftoverGold"":12,""leftoverItems"":[]},""playerId"":""76561198190129321""},""result"":true}",2
TRUE,thesun,3,58@15@32,,cyclops,3,60@16@125,,cupid,3,0@112@58,,biomancer,3,81@5@62,"bioMut,3:0@bioRegion,0:1",cleric,3,17@61@8,,viking,3,3@59@5,,ronin,3,6@30@56,,oni,3,117@15@3,,1746706305502,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""thesun"",""level"":3,""items"":[""58"",""15"",""32""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""cyclops"",""level"":3,""items"":[""60"",""16"",""125""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""cupid"",""level"":3,""items"":[""0"",""112"",""58""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[""81"",""5"",""62""],""meta"":{""bioMut"":3,""bioRegion"":0}},""meta"":{""rerollSpent"":5,""rerollTimes"":5,""leftoverGold"":15,""leftoverItems"":[15]}},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""oni"",""level"":3,""items"":[""117"",""15"",""3""],""meta"":{}},""meta"":{""rerollSpent"":4,""rerollTimes"":4,""leftoverGold"":6,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""cleric"",""level"":3,""items"":[""17"",""61"",""8""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""viking"",""level"":3,""items"":[""3"",""59"",""5""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""ronin"",""level"":3,""items"":[""6"",""30"",""56""],""meta"":{}},""timestamp"":1746651479544,""playerId"":""76561198085065863""},""result"":true}",1
TRUE,cupid,3,79@21@56,,deepcultist,3,61@53@37,,ronin,3,18@23@5,,slayer,3,60@126@56,,thesun,3,58@15@32,,cyclops,3,60@16@125,,cupid,3,0@112@58,,biomancer,3,81@5@62,"bioMut,3:0@bioRegion,0:1",1746720499346,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""cupid"",""level"":3,""items"":[""79"",""21"",""56""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""deepcultist"",""level"":3,""items"":[""61"",""53"",""37""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""ronin"",""level"":3,""items"":[""18"",""23"",""5""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""slayer"",""level"":3,""items"":[""60"",""126"",""56""],""meta"":{}},""meta"":{""rerollSpent"":7,""rerollTimes"":7,""leftoverGold"":1,""leftoverItems"":[]},""timestamp"":1746720481155},""enemyParty"":{""back"":{""xp"":0,""skin"":0,""id"":""thesun"",""level"":3,""items"":[""58"",""15"",""32""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""cyclops"",""level"":3,""items"":[""60"",""16"",""125""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""cupid"",""level"":3,""items"":[""0"",""112"",""58""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[""81"",""5"",""62""],""meta"":{""bioMut"":3,""bioRegion"":0}},""meta"":{""rerollSpent"":5,""rerollTimes"":5,""leftoverGold"":15,""leftoverItems"":[15]},""playerId"":""76561199011776446""},""result"":true}",2
TRUE,cupid,3,56@111@16,,viking,3,5@115@23,,deepcultist,3,13@123@16,,thesun,3,60@7@53,,thesun,3,58@15@32,,cyclops,3,60@16@125,,cupid,3,0@112@58,,biomancer,3,81@5@62,"bioMut,3:0@bioRegion,0:1",1746720862857,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""cupid"",""level"":3,""items"":[""56"",""111"",""16""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""viking"",""level"":3,""items"":[""5"",""115"",""23""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""deepcultist"",""level"":3,""items"":[""13"",""123"",""16""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""thesun"",""level"":3,""items"":[""60"",""7"",""53""],""meta"":{}},""meta"":{""rerollSpent"":12,""rerollTimes"":9,""leftoverGold"":1,""leftoverItems"":[]},""timestamp"":1746720839315},""enemyParty"":{""back"":{""xp"":0,""skin"":0,""id"":""thesun"",""level"":3,""items"":[""58"",""15"",""32""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""cyclops"",""level"":3,""items"":[""60"",""16"",""125""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""cupid"",""level"":3,""items"":[""0"",""112"",""58""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[""81"",""5"",""62""],""meta"":{""bioMut"":3,""bioRegion"":0}},""meta"":{""rerollSpent"":5,""rerollTimes"":5,""leftoverGold"":15,""leftoverItems"":[15]},""playerId"":""76561199011776446""},""result"":true}",2
